Task;Timestamp;PosX;PosY;PosZ;RotX;RotY;RotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;TargetPosX;TargetPosY;TargetPosZ;GWAngle
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3409749;0.9982768;-0.6046979;27.61597;40.30783;358.4142;0;0;0;0;0;0;0.6157957;0.6961054;-0.4828155;319.9294;29.40051;337.2589;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3408434;0.9982001;-0.6046751;27.65417;40.21933;358.3749;0;0;0;0;0;0;0.6155218;0.6960361;-0.4825678;319.956;29.1911;337.4592;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3408753;0.998101;-0.6045446;27.72313;40.15334;358.3545;0;0;0;0;0;0;0.6151518;0.6959409;-0.4820729;319.9716;28.89136;337.8199;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3407108;0.9980766;-0.6047242;27.77546;40.0866;358.3335;0;0;0;0;0;0;0.6147719;0.6956918;-0.4823656;319.9667;28.63775;338.2655;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3407363;0.9979734;-0.6047242;27.77695;40.04163;358.3116;0;0;0;0;0;0;0.6144998;0.6952878;-0.4820194;320.0234;28.42197;338.8513;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3407649;0.9979991;-0.6045749;27.77801;40.06247;358.33;0;0;0;0;0;0;0.614211;0.6950591;-0.481454;320.0521;28.20073;339.1399;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3406217;0.9978954;-0.6047423;27.79416;40.09483;358.3425;0;0;0;0;0;0;0.6139442;0.6947995;-0.4818709;320.0557;28.09151;339.2323;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3405952;0.9978343;-0.6049225;27.8412;40.12429;358.3544;0;0;0;0;0;0;0.6139023;0.694567;-0.4814803;320.1407;28.03478;339.2011;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3405629;0.9977494;-0.6050897;27.91699;40.14466;358.3461;0;0;0;0;0;0;0.6138362;0.6943898;-0.4807675;320.2279;27.92309;339.2244;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3405458;0.9976346;-0.6053472;27.96334;40.15911;358.3418;0;0;0;0;0;0;0.6135994;0.6942204;-0.48113;320.2428;27.80684;339.3091;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3405128;0.9975481;-0.6054137;27.99099;40.17205;358.3472;0;0;0;0;0;0;0.6133342;0.6941454;-0.4808549;320.259;27.71726;339.5225;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3406349;0.9974337;-0.6054072;28.03437;40.18287;358.319;0;0;0;0;0;0;0.6133103;0.694078;-0.4799737;320.364;27.70887;339.8422;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3406445;0.9973329;-0.6053507;28.09064;40.20737;358.3131;0;0;0;0;0;0;0.6132609;0.6938584;-0.4800975;320.4803;27.70962;340.0421;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.340721;0.9972419;-0.6052847;28.1414;40.21486;358.3248;0;0;0;0;0;0;0.6132361;0.6938981;-0.4794893;320.5166;27.7055;340.0967;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3408397;0.9971265;-0.6053097;28.26083;40.24363;358.3648;0;0;0;0;0;0;0.6132772;0.6938859;-0.4793002;320.5175;27.75974;340.0575;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3409594;0.9970753;-0.6052613;28.35181;40.265;358.3665;0;0;0;0;0;0;0.6134635;0.6937611;-0.4798013;320.4914;27.90745;340.0464;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3409884;0.9969069;-0.6052811;28.39544;40.28543;358.3618;0;0;0;0;0;0;0.6137338;0.6936395;-0.4795731;320.5392;28.02231;340.0981;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3411472;0.996752;-0.6051996;28.46393;40.32605;358.3541;0;0;0;0;0;0;0.6139211;0.6935225;-0.4791351;320.5678;27.96351;340.2038;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3411301;0.9966218;-0.6052966;28.55343;40.37662;358.3477;0;0;0;0;0;0;0.6138435;0.6935156;-0.4796761;320.4373;27.95535;340.3068;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3410779;0.9965765;-0.6053913;28.62815;40.42561;358.3667;0;0;0;0;0;0;0.6138479;0.6933474;-0.4796305;320.4406;27.99167;340.3268;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3410264;0.9964552;-0.6055987;28.64959;40.44506;358.3735;0;0;0;0;0;0;0.6139094;0.6931207;-0.4796127;320.5469;27.96597;340.316;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3411499;0.9963231;-0.605737;28.73308;40.53469;358.3989;0;0;0;0;0;0;0.6139209;0.6917726;-0.4788567;321.2505;27.65458;340.4546;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3410126;0.9962745;-0.6058171;28.77959;40.58109;358.3932;0;0;0;0;0;0;0.6136782;0.6913053;-0.4785403;321.3864;27.48182;340.6664;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3410507;0.9961333;-0.6058924;28.80585;40.60303;358.3736;0;0;0;0;0;0;0.613401;0.6915687;-0.4781916;321.2276;27.35048;340.6582;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3411609;0.9961972;-0.6058683;28.82987;40.6466;358.3631;0;0;0;0;0;0;0.6132118;0.6916968;-0.4788906;321.1161;27.35834;340.4548;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3411103;0.9962318;-0.6060784;28.83466;40.6475;358.3436;0;0;0;0;0;0;0.6130447;0.6920137;-0.4788024;321.1126;27.35726;340.1975;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3412873;0.9962051;-0.606111;28.86261;40.66518;358.3155;0;0;0;0;0;0;0.6132005;0.6921627;-0.4780933;321.1834;27.28388;340.112;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3412403;0.9961771;-0.6061406;28.89303;40.68094;358.3031;0;0;0;0;0;0;0.613097;0.692186;-0.4784498;321.2106;27.23144;340.1233;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.341298;0.995975;-0.6062863;28.94578;40.79202;358.2866;0;0;0;0;0;0;0.6129692;0.6922366;-0.4779851;321.2656;27.05325;340.4091;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3415487;0.9959224;-0.6062498;28.96001;40.87453;358.2659;0;0;0;0;0;0;0.6130832;0.692221;-0.4773102;321.3576;26.99714;340.5435;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.341682;0.9959549;-0.606401;28.93056;40.97685;358.2132;0;0;0;0;0;0;0.6132019;0.6920409;-0.4776993;321.3632;27.00676;340.5681;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3420554;0.9960771;-0.6067433;28.90075;41.11974;358.1904;0;0;0;0;0;0;0.6132485;0.6920549;-0.4777516;321.336;27.00073;340.5384;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3423471;0.9962593;-0.606962;28.80862;41.24381;358.1635;0;0;0;0;0;0;0.6135802;0.6920163;-0.4772494;321.3471;27.04489;340.502;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3425087;0.9965084;-0.6070669;28.67533;41.33015;358.1986;0;0;0;0;0;0;0.6138214;0.6917557;-0.4778216;321.3835;27.10031;340.4901;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3425491;0.9965919;-0.607115;28.61615;41.33216;358.2704;0;0;0;0;0;0;0.61402;0.6917096;-0.4772685;321.424;27.11981;340.496;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3421508;0.9969757;-0.6070445;28.39747;40.69062;358.4739;0;0;0;0;0;0;0.6144829;0.6912777;-0.4772017;321.5636;27.28128;340.5005;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.341314;0.9973545;-0.6066661;28.2606;39.6057;358.4718;0;0;0;0;0;0;0.6146141;0.6909646;-0.4775102;321.6705;27.35242;340.489;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3398;0.9976943;-0.6058528;28.13602;37.92441;358.2701;0;0;0;0;0;0;0.6145117;0.690554;-0.4771524;321.898;27.2756;340.5279;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3375845;0.9980652;-0.6046405;27.99412;35.77933;357.9993;0;0;0;0;0;0;0.6139373;0.6903524;-0.4761224;322.0616;26.95789;340.6353;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3350458;0.998378;-0.6034954;27.71539;33.32353;357.683;0;0;0;0;0;0;0.6122164;0.6897505;-0.4755761;322.2675;26.07525;341.0669;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3319616;0.9988704;-0.6018462;27.35669;30.48554;357.2725;0;0;0;0;0;0;0.6095641;0.6888276;-0.4736252;322.6069;24.74303;341.9349;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3269234;0.9996948;-0.5999172;26.81952;25.97082;356.5422;0;0;0;0;0;0;0.603328;0.6874533;-0.4694458;323.1512;21.75729;344.1159;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3230977;1.000166;-0.5990679;26.41544;23.00575;356.1154;0;0;0;0;0;0;0.5967274;0.6866813;-0.4651066;323.4337;18.74767;346.3818;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3174165;1.001377;-0.597698;25.47108;18.49989;355.7807;0;0;0;0;0;0;0.5823879;0.6846541;-0.4575675;324.3676;12.4718;350.7308;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3135302;1.002279;-0.5973053;24.80253;15.53627;355.5966;0;0;0;0;0;0;0.5702258;0.6826702;-0.4521088;325.4749;7.501012;353.5729;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3094574;1.003217;-0.5971701;24.22142;12.90134;355.3792;0;0;0;0;0;0;0.555741;0.6800628;-0.4458865;327.0131;2.250851;355.9608;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3056819;1.004284;-0.5973053;23.69183;10.61816;355.2168;0;0;0;0;0;0;0.5403716;0.679096;-0.4381441;328.0017;357.1947;357.9095;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.3024989;1.005153;-0.5976076;23.18221;8.540487;355.3216;0;0;0;0;0;0;0.524591;0.6784866;-0.4333603;328.6593;352.4398;359.3822;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2990724;1.00605;-0.5984573;22.74074;6.654461;355.4938;0;0;0;0;0;0;0.5087746;0.6781799;-0.4265504;329.6111;348.1125;0.1484835;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2959578;1.006645;-0.5991087;22.25609;4.795348;355.5646;0;0;0;0;0;0;0.4935459;0.6785793;-0.4184886;330.4369;344.2714;0.4137442;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2927966;1.007424;-0.5998726;21.81382;2.993907;355.58;0;0;0;0;0;0;0.4778177;0.6789219;-0.4145269;330.9261;340.5341;0.7576091;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2897564;1.008162;-0.6008379;21.374;1.369444;355.5227;0;0;0;0;0;0;0.4638892;0.680536;-0.4077998;331.0316;337.5314;1.117358;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2870636;1.008916;-0.6018341;20.90077;359.8994;355.4963;0;0;0;0;0;0;0.4523547;0.6835395;-0.3997641;330.3267;335.6668;1.373661;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.284628;1.009747;-0.6029842;20.40796;358.489;355.5639;0;0;0;0;0;0;0.4421209;0.6867615;-0.394306;329.3295;334.781;0.8062865;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2822448;1.010585;-0.6042731;19.98215;357.2614;355.5355;0;0;0;0;0;0;0.4356158;0.6899959;-0.3867862;328.6427;335.424;357.9825;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2801281;1.011292;-0.6053205;19.45596;356.2446;355.442;0;0;0;0;0;0;0.4298694;0.6925946;-0.3783803;328.495;336.0327;354.6183;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2773393;1.012516;-0.6070235;18.70663;355.0729;355.4816;0;0;0;0;0;0;0.4233494;0.6964527;-0.3676978;327.5944;337.775;350.5952;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2750632;1.013558;-0.6084547;18.13242;354.2506;355.6536;0;0;0;0;0;0;0.4180276;0.6988475;-0.3572398;327.5274;339.0849;347.1717;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2728711;1.014575;-0.609962;17.64904;353.6683;355.8452;0;0;0;0;0;0;0.4128912;0.6997645;-0.3487854;327.842;339.3215;345.4978;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2716904;1.0151;-0.6108019;17.35157;353.3754;356.0425;0;0;0;0;0;0;0.4097202;0.7000136;-0.3434382;328.0011;339.4791;346.0771;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2704666;1.01557;-0.6114619;17.07848;353.1;356.2452;0;0;0;0;0;0;0.4075316;0.7004209;-0.338833;327.9889;339.4716;347.1095;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2687223;1.016161;-0.6122811;16.76114;352.6886;356.547;0;0;0;0;0;0;0.404757;0.7002974;-0.3330897;328.1269;339.3441;348.2466;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2678517;1.016479;-0.6124225;16.58456;352.4153;356.6595;0;0;0;0;0;0;0.4039616;0.7003741;-0.3297514;328.0844;339.8856;347.7921;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2666864;1.016807;-0.6123312;16.31512;352.019;356.7617;0;0;0;0;0;0;0.403057;0.7000294;-0.3262089;328.209;340.7632;345.6071;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2658902;1.016966;-0.6119854;16.20766;351.8006;356.7818;0;0;0;0;0;0;0.4023952;0.699415;-0.3242413;328.243;341.2266;344.2003;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2652408;1.017119;-0.611707;16.12035;351.6054;356.7694;0;0;0;0;0;0;0.4016364;0.6986576;-0.322509;328.2703;341.715;343.5217;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2649685;1.017153;-0.6115036;16.10349;351.5138;356.7737;0;0;0;0;0;0;0.4009452;0.6979331;-0.3215808;328.4245;341.8115;343.4727;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2640512;1.017232;-0.6109304;16.09168;351.3112;356.7525;0;0;0;0;0;0;0.3979616;0.6961342;-0.3198611;328.6386;341.4197;343.6629;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2636194;1.017211;-0.610229;16.09526;351.2175;356.7213;0;0;0;0;0;0;0.3959349;0.6952718;-0.3191223;328.7027;341.1145;343.6003;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2631676;1.017266;-0.6093416;16.12666;351.189;356.6967;0;0;0;0;0;0;0.3943642;0.694015;-0.3169635;329.0221;340.9402;343.4854;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2626784;1.017246;-0.6081831;16.19362;351.1794;356.711;0;0;0;0;0;0;0.3925622;0.6927105;-0.31693;329.1607;340.7942;343.3443;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2623477;1.017256;-0.6078184;16.23197;351.1673;356.7286;0;0;0;0;0;0;0.3924577;0.6923974;-0.3151675;329.2011;340.8769;343.198;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2616972;1.017163;-0.6064799;16.33086;351.1615;356.7641;0;0;0;0;0;0;0.3909713;0.6909899;-0.3134466;329.3212;340.9027;342.7664;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2611997;1.01704;-0.6054866;16.41858;351.1834;356.7714;0;0;0;0;0;0;0.3893893;0.6896532;-0.3130953;329.5983;340.684;342.6033;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.260814;1.016866;-0.6044469;16.51483;351.1967;356.7978;0;0;0;0;0;0;0.38815;0.6885813;-0.3117459;329.7733;340.5986;342.7529;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.389;-14.99079;0.07999992;20.28216;0;270;0;0.2604073;1.016788;-0.6034269;16.6338;351.2055;356.8792;0;0;0;0;0;0;0.3872335;0.6879092;-0.3092063;329.8889;340.5337;343.0216;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-14.99079;0.07999992;20.28216;0;270;0;0.260221;1.016737;-0.6029944;16.70386;351.1914;356.9255;0;0;0;0;0;0;0.3862792;0.6873555;-0.309574;329.9723;340.4246;343.1484;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-14.99079;0.07999992;20.28216;0;270;0;0.2592731;1.016527;-0.6013379;16.8544;350.9954;356.9342;0;0;0;0;0;0;0.3838179;0.6858922;-0.306254;330.1712;340.2125;343.5636;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-14.99079;0.07999992;20.28216;0;270;0;0.2587976;1.01644;-0.6004775;16.91508;350.8573;356.9074;0;0;0;0;0;0;0.382735;0.6849365;-0.3045289;330.3189;340.1617;343.6536;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-14.99079;0.07999992;20.28216;0;270;0;0.2581506;1.016425;-0.6001089;16.97255;350.7238;356.8832;0;0;0;0;0;0;0.38171;0.6844953;-0.3019626;330.3347;340.0197;343.7036;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-14.99079;0.07999992;20.28216;0;270;0;0.2576752;1.016326;-0.5991354;17.07356;350.5622;356.8459;0;0;0;0;0;0;0.380261;0.6841506;-0.3013006;330.2749;340.0253;343.6989;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-14.99079;0.07999992;20.28216;0;270;0;0.2570801;1.01628;-0.59795;17.2158;350.3715;356.8152;0;0;0;0;0;0;0.3782954;0.6842803;-0.2991044;330.0136;340.0198;343.1758;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-14.99079;0.07999992;20.28216;0;270;0;0.256757;1.016175;-0.5972836;17.26415;350.2866;356.7926;0;0;0;0;0;0;0.3766976;0.6838229;-0.2977193;330.1124;339.8118;342.7344;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-14.99561;0.07999992;20.28039;0;270;0;0.2565658;1.016055;-0.5964072;17.32074;350.1979;356.7984;0;0;0;0;0;0;0.3755625;0.6837184;-0.295506;330.0508;339.7951;342.6528;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-15.00065;0.07999998;20.27853;0;270;0;0.2564378;1.016045;-0.5960298;17.35024;350.1692;356.8115;0;0;0;0;0;0;0.3747092;0.6834959;-0.295702;329.989;339.7891;342.6034;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-15.01531;0.07999998;20.27313;0;270;0;0.2560657;1.0161;-0.5954595;17.37304;350.1396;356.8304;0;0;0;0;0;0;0.3733652;0.6832337;-0.2937538;329.9651;339.5675;342.5954;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-15.04521;0.07999992;20.26193;0;270;0;0.2558571;1.015999;-0.5949173;17.41336;350.0872;356.8543;0;0;0;0;0;0;0.3715024;0.683056;-0.2935829;329.8034;339.2168;342.5473;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-15.07869;0.07999986;20.24918;0;270;0;0.2555772;1.015948;-0.5942791;17.44068;350.0548;356.8319;0;0;0;0;0;0;0.3699593;0.6827232;-0.2930333;329.7963;338.9121;342.4978;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-15.11633;0.07999992;20.23459;0;270;0;0.2554815;1.015942;-0.5936112;17.49228;350.0046;356.7708;0;0;0;0;0;0;0.3685638;0.6822445;-0.2912468;329.8239;338.4948;342.6398;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-15.15944;0.07999992;20.21753;0;270;0;0.2553241;1.016027;-0.5928431;17.53828;349.9669;356.722;0;0;0;0;0;0;0.3671065;0.6818578;-0.2910289;329.66;338.1904;342.8526;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-15.21033;0.07999998;20.19712;0;270;0;0.2553142;1.016035;-0.5921993;17.57771;349.897;356.7338;0;0;0;0;0;0;0.366071;0.6815605;-0.2904462;329.57;338.0348;342.8949;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-15.27031;0.07999998;20.17288;0;270;0;0.2551541;1.015997;-0.591645;17.61901;349.8356;356.7251;0;0;0;0;0;0;0.3655085;0.6811768;-0.2888065;329.6528;337.8713;342.7147;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-15.33572;0.07999998;20.14622;0;270;0;0.2551136;1.015896;-0.5909963;17.66908;349.7885;356.7057;0;0;0;0;0;0;0.3644408;0.6801664;-0.2884888;329.8645;337.7551;342.7818;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-15.40862;0.07999998;20.11638;0;270;0;0.254979;1.015764;-0.5904238;17.74986;349.782;356.6741;0;0;0;0;0;0;0.3639788;0.6797952;-0.2879024;329.7595;337.6737;343.0598;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-15.48246;0.07999998;20.086;0;270;0;0.2548748;1.015582;-0.5901229;17.84628;349.805;356.6568;0;0;0;0;0;0;0.3635397;0.6798367;-0.286395;329.5466;337.4857;343.3243;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.390;-15.55486;0.07999992;20.05592;0;270;0;0.254921;1.015532;-0.5895896;17.9051;349.7876;356.614;0;0;0;0;0;0;0.3629555;0.6800825;-0.2867931;329.2767;337.3221;343.1361;;;;;;;;;;;;;;;;;;;;;;;
