dt,RightFoot_px,RightFoot_py,RightFoot_pz,RightFoot_rx,RightFoot_ry,RightFoot_rz,LeftFoot_px,LeftFoot_py,LeftFoot_pz,LeftFoot_rx,LeftFoot_ry,LeftFoot_rz,
0.0112114,1.346727,0.1086543,-0.04487944,359.9466,92.76313,90.59426,1.385231,0.104122,0.1012218,1.307774,81.87219,88.54645,
0.0112113,1.346709,0.1086538,-0.04488349,359.9522,92.75256,90.59339,1.385213,0.104188,0.1012125,1.279186,81.88216,88.54384,
0.0112584,1.346713,0.1086527,-0.04489434,359.9473,92.75386,90.59662,1.385206,0.1042112,0.1012191,1.287821,81.87861,88.5442,
0.0114791,1.346731,0.1086494,-0.04493082,359.9503,92.76093,90.59113,1.385074,0.1041346,0.1012161,1.277445,81.86678,88.55466,
0.0153836,1.346659,0.1087227,-0.04493475,359.9509,92.75536,90.60626,1.385075,0.1041703,0.1012571,1.288492,81.86942,88.56858,
0.0170743,1.346626,0.108703,-0.04493141,359.9499,92.75266,90.60841,1.38513,0.1042143,0.1011875,1.277133,81.865,88.54288,
0.0165271,1.34667,0.1086574,-0.04499519,359.9531,92.76708,90.60671,1.385137,0.1041166,0.1011031,1.278837,81.8559,88.55777,
0.0177375,1.346696,0.108699,-0.04496551,359.9483,92.75443,90.60109,1.385152,0.1039901,0.1010818,1.285437,81.84856,88.55722,
0.0156733,1.346719,0.1087157,-0.04494762,359.9396,92.75651,90.59954,1.385123,0.1039202,0.101048,1.289165,81.87455,88.568,
0.016868,1.346743,0.1086559,-0.04494035,359.9505,92.75022,90.59997,1.385119,0.1039556,0.1009611,1.27943,81.90594,88.58859,
0.0119399,1.346756,0.1086753,-0.04491532,359.9447,92.75793,90.59676,1.385134,0.103957,0.1009877,1.284747,81.90564,88.57583,
0.0117872,1.346792,0.1086613,-0.04494596,359.951,92.76277,90.59882,1.385041,0.1038923,0.1009501,1.250087,81.96842,88.61539,
0.010882,1.346792,0.1086613,-0.04494596,359.951,92.76277,90.59882,1.385041,0.1038923,0.1009501,1.250087,81.96842,88.61539,
0.0100562,1.346781,0.1086446,-0.04491198,359.9484,92.75277,90.59292,1.385035,0.1040197,0.1011624,1.236739,81.96864,88.61721,
0.019935,1.346823,0.1085541,-0.04494369,359.9525,92.75818,90.5937,1.385142,0.1041209,0.1011487,1.25592,81.97546,88.59534,
0.0222231,1.346578,0.1085976,-0.04514456,359.9464,92.76479,90.59367,1.385175,0.1040864,0.1011019,1.264769,81.97038,88.58072,
0.0220776,1.346497,0.1088719,-0.04504108,359.9481,92.76583,90.58656,1.385202,0.1040933,0.1008826,1.27751,81.95609,88.57387,
0.0226805,1.346797,0.1087255,-0.04497504,359.9468,92.75968,90.59126,1.385288,0.1041368,0.1009556,1.276673,81.96214,88.55048,
0.0217065,1.346779,0.1085966,-0.04496682,359.9406,92.75446,90.5882,1.385399,0.1040411,0.1011167,1.266343,82.04568,88.56354,
0.0220626,1.346671,0.1086476,-0.04498792,359.9383,92.75441,90.59475,1.385289,0.1041284,0.1011686,1.266429,82.02979,88.55706,
0.0222564,1.346672,0.1086287,-0.04499936,359.9457,92.7561,90.58263,1.385112,0.1039532,0.1010367,1.260116,82.03684,88.51523,
0.0220171,1.346673,0.108641,-0.04495203,359.9388,92.75409,90.58009,1.385052,0.1038978,0.1007831,1.224017,82.03178,88.60393,
0.0219082,1.346635,0.108684,-0.04493475,359.9339,92.76421,90.57951,1.38506,0.1037352,0.1007782,1.283112,82.00768,88.55714,
0.0229119,1.346711,0.1086687,-0.04488516,359.9385,92.75524,90.58618,1.385646,0.1039069,0.1011159,1.303468,82.00083,88.49673,
0.0226558,1.346736,0.1086321,-0.0448997,359.9388,92.76065,90.59315,1.385812,0.1040736,0.1011961,1.30017,82.0087,88.51542,
0.0223945,1.346765,0.1086507,-0.04491854,359.9489,92.7573,90.58652,1.385649,0.1043391,0.1012046,1.3033,81.99483,88.53777,
0.0214475,1.346824,0.1086004,-0.04489088,359.9471,92.75742,90.57811,1.385318,0.1041504,0.101284,1.302218,81.97086,88.52798,
0.0227665,1.346849,0.108585,-0.04494417,359.952,92.75699,90.57757,1.385185,0.1040907,0.1013343,1.325925,81.95465,88.51768,
0.0217426,1.346811,0.1086319,-0.04497516,359.9471,92.76768,90.58499,1.385288,0.1041316,0.1011627,1.340089,81.94146,88.51082,
0.02196,1.346789,0.1086735,-0.04495454,359.9497,92.76076,90.58363,1.385366,0.1041011,0.1011598,1.357629,81.93257,88.49513,
0.0225219,1.346734,0.1087276,-0.04503059,359.9476,92.76492,90.58675,1.385262,0.1040311,0.1009475,1.355197,81.92862,88.50185,
0.0220686,1.346757,0.1087548,-0.04505718,359.9536,92.76628,90.59381,1.385269,0.1041911,0.1007463,1.373167,81.92405,88.50564,
0.0219509,1.346705,0.1087626,-0.04502666,359.9561,92.76196,90.58794,1.385333,0.104117,0.100821,1.374128,81.92248,88.49679,
0.0221467,1.346746,0.1087369,-0.04502928,359.9555,92.76459,90.58422,1.38543,0.1038703,0.1008117,1.358025,81.92488,88.49415,
0.0225677,1.346772,0.1087562,-0.04500401,359.9562,92.75898,90.59484,1.38534,0.1039156,0.1008183,1.369705,81.91392,88.47352,
0.0225119,1.346777,0.1087231,-0.04501438,359.9612,92.76827,90.58779,1.385276,0.1037363,0.10102,1.363986,81.90253,88.48231,
0.0131061,1.346752,0.1087144,-0.04500401,359.9622,92.76038,90.59236,1.385391,0.103936,0.1010121,1.358674,81.88589,88.47971,
0.010406,1.346754,0.108669,-0.04501915,359.969,92.75865,90.59269,1.385454,0.1037584,0.1010834,1.371314,81.87212,88.48416,
0.0094348,1.34671,0.1086202,-0.04499388,359.9599,92.76076,90.59292,1.385298,0.1038936,0.1010768,1.37095,81.87975,88.48085,
0.0106576,1.34663,0.1093728,-0.04565835,1.898356,93.32462,90.5084,1.385257,0.1038496,0.1010655,1.371993,81.85191,88.49307,
0.0112891,1.346816,0.1078069,-0.04471457,2.685022,92.45151,91.06738,1.38522,0.1038674,0.10107,1.373898,81.84911,88.49947,
0.0117971,1.34632,0.1080907,-0.04446936,359.0077,92.69247,90.63595,1.385199,0.1038941,0.1011038,1.367664,81.83564,88.50469,
0.01043,1.346514,0.108212,-0.04468954,359.3656,92.43437,90.37103,1.385291,0.1039633,0.1010627,1.366623,81.83643,88.50087,
0.0113664,1.346488,0.10826,-0.04463053,0.1246288,92.61537,90.70279,1.385267,0.103958,0.1009874,1.358635,81.81965,88.50967,
0.0106943,1.346555,0.1083903,-0.04469144,1.463888,92.80386,90.2057,1.385288,0.103977,0.1009774,1.360749,81.82589,88.49353,
0.0110009,1.346444,0.1083255,-0.04451871,0.4778473,92.81357,90.62994,1.385331,0.1041021,0.1009218,1.352968,81.8224,88.49522,
0.0121442,1.346575,0.1081218,-0.04437494,359.4118,92.71875,90.80485,1.385448,0.1040763,0.1008544,1.364345,81.81932,88.49847,
0.0097146,1.346568,0.1087689,-0.04463959,359.0812,92.78048,90.65414,1.385348,0.1040731,0.1009363,1.362203,81.82707,88.49926,
0.0115087,1.346547,0.1083204,-0.04451501,0.2936926,92.75991,90.60213,1.385299,0.1040652,0.1008472,1.354633,81.81107,88.49015,
0.0110386,1.346454,0.1083547,-0.04472268,0.07792224,92.75546,90.63261,1.385242,0.10409,0.1008365,1.353682,81.80954,88.49632,
0.0111593,1.346638,0.1082798,-0.04461694,0.04265112,92.77219,90.56334,1.385273,0.104089,0.1008689,1.355043,81.81102,88.49455,
0.0114781,1.346613,0.1082358,-0.04456091,0.08606213,92.77753,90.60876,1.385267,0.1042012,0.1007991,1.350949,81.81217,88.51218,
0.0108106,1.346838,0.1084907,-0.04477429,0.08912718,92.75457,90.57694,1.385324,0.1041041,0.1008908,1.362531,81.80489,88.50106,
0.0112619,1.346836,0.1084543,-0.04478502,0.1149283,92.75402,90.59862,1.385326,0.1041201,0.1008922,1.359422,81.79557,88.5119,
0.0109513,1.346834,0.1084371,-0.04474199,0.1486609,92.75214,90.57975,1.385379,0.1040363,0.1009134,1.344012,81.79891,88.50677,
0.0117096,1.34688,0.1085684,-0.04480004,0.100245,92.76316,90.59919,1.385371,0.1040546,0.1008987,1.349096,81.77607,88.51414,
0.0105837,1.346889,0.1086136,-0.04483294,0.07575877,92.75706,90.56679,1.385353,0.1040017,0.1009051,1.351915,81.78956,88.50414,
0.011366,1.346855,0.1087027,-0.04483724,0.03710842,92.76635,90.59329,1.385285,0.1040829,0.1008692,1.350749,81.77599,88.51395,
0.0110259,1.346862,0.1086906,-0.04486179,0.03600193,92.76517,90.5735,1.385293,0.1040202,0.100806,1.352588,81.77879,88.50644,
0.0107753,1.346731,0.1088063,-0.04496193,0.03650736,92.76733,90.59016,1.385326,0.1039792,0.1008508,1.346911,81.77172,88.50843,
0.011588,1.346751,0.1088045,-0.04510689,0.06322366,92.77606,90.58293,1.385294,0.1039893,0.1008608,1.344387,81.77717,88.50406,
0.0109077,1.346742,0.1087637,-0.04512322,0.09014317,92.75906,90.59647,1.385253,0.1039597,0.1008291,1.344583,81.77184,88.50126,
0.0113354,1.346701,0.1087631,-0.04512239,0.0991317,92.75376,90.59148,1.385271,0.104004,0.1008923,1.337155,81.76261,88.49803,
0.0115058,1.346721,0.1086453,-0.04503071,0.08645145,92.75562,90.59682,1.385272,0.1040288,0.1008954,1.347188,81.75864,88.49277,
0.0113351,1.346776,0.1086572,-0.04493773,0.07914484,92.75074,90.60223,1.38523,0.1041113,0.1009264,1.344458,81.76424,88.50297,
0.0104639,1.346781,0.108643,-0.04490042,0.06627847,92.76092,90.60457,1.385339,0.1040726,0.1009092,1.345044,81.7647,88.50285,
0.0122247,1.346741,0.1087117,-0.04494023,0.07099642,92.74439,90.61378,1.385389,0.1040171,0.1009219,1.336516,81.75809,88.50342,
0.0104168,1.34684,0.1086947,-0.04498553,0.07396414,92.74441,90.60648,1.385386,0.1040298,0.1009048,1.346013,81.76139,88.50656,
0.011449,1.346857,0.108628,-0.04502058,0.06899859,92.75572,90.59862,1.385346,0.1040303,0.1009277,1.330871,81.74998,88.50581,
0.0115071,1.346861,0.1086192,-0.04506111,0.08089508,92.75082,90.60164,1.385321,0.1039882,0.1008582,1.33068,81.74213,88.51035,
0.0114327,1.346812,0.1086454,-0.0451467,0.08334883,92.74764,90.60783,1.385317,0.1039801,0.1008706,1.327235,81.7445,88.51467,
0.0107589,1.34681,0.1086905,-0.04510629,0.08296122,92.74301,90.60567,1.385332,0.1039755,0.1008804,1.335676,81.74636,88.52361,
0.0109722,1.346812,0.1086375,-0.04504979,0.07723239,92.75311,90.60249,1.385383,0.1039492,0.1008675,1.338296,81.74623,88.52101,
0.0114021,1.346839,0.1086528,-0.04497647,0.07206193,92.76494,90.5992,1.385327,0.1040105,0.1008327,1.327552,81.73734,88.52202,
0.0123207,1.346842,0.1086696,-0.0449748,0.06335855,92.76162,90.59794,1.385319,0.1039944,0.1008439,1.33325,81.7365,88.52322,
0.0102503,1.346863,0.1085714,-0.04498839,0.06955525,92.7748,90.60319,1.385399,0.103893,0.1009533,1.327166,81.73415,88.52223,
0.0120637,1.346864,0.1085713,-0.04497421,0.07266811,92.77039,90.59973,1.385385,0.1039497,0.1009678,1.333445,81.73383,88.51664,
0.0112422,1.346838,0.1086463,-0.04495919,0.07901336,92.77603,90.59459,1.385402,0.103957,0.1009457,1.333636,81.73493,88.51737,
0.0103208,1.346799,0.1086367,-0.0450176,0.08785164,92.77596,90.59602,1.385394,0.1039662,0.1009556,1.332571,81.73689,88.51034,
0.0117523,1.346796,0.1086454,-0.04505587,0.08174203,92.76933,90.5953,1.385406,0.1039777,0.10095,1.328758,81.73233,88.50938,
0.0110672,1.346776,0.1086388,-0.04510474,0.0896087,92.77373,90.59449,1.385387,0.1039931,0.1009176,1.328987,81.73564,88.49677,
0.0111751,1.346769,0.1086423,-0.04512823,0.08094972,92.77528,90.59501,1.385381,0.1039756,0.1008877,1.329858,81.74,88.50214,
0.0108177,1.346817,0.1086289,-0.04509497,0.08663586,92.78314,90.59118,1.385384,0.1039151,0.100886,1.329918,81.73278,88.50178,
0.0118568,1.346807,0.1086227,-0.04508448,0.08215354,92.78024,90.59116,1.385392,0.1039416,0.1009294,1.336975,81.73562,88.49959,
0.0103536,1.346747,0.1086653,-0.04515266,0.08359642,92.78089,90.59413,1.385384,0.1039745,0.1009099,1.33849,81.73765,88.5084,
0.0113975,1.346741,0.1086448,-0.04517424,0.09421396,92.77752,90.59256,1.385396,0.1039847,0.1009079,1.336385,81.73838,88.4897,
0.0110138,1.34679,0.1086609,-0.04507029,0.09195659,92.77441,90.58945,1.385405,0.1039875,0.1009029,1.323221,81.74108,88.47391,
0.0111904,1.34676,0.1087,-0.04506481,0.0336643,92.78777,90.6428,1.385442,0.1039703,0.1009247,1.337952,81.74331,88.48489,
0.0104864,1.346804,0.1086949,-0.04507208,0.08277851,92.77651,90.57841,1.385399,0.1039433,0.100899,1.341479,81.7442,88.48116,
0.0116759,1.346785,0.1086599,-0.04495442,0.0638213,92.78429,90.63654,1.385425,0.1039643,0.1008711,1.341695,81.74862,88.48115,
0.0110006,1.34688,0.1086716,-0.04497933,0.1005985,92.77734,90.48859,1.385419,0.1039742,0.100859,1.344318,81.73914,88.48515,
0.0113976,1.346838,0.1087015,-0.04498827,0.1126128,92.7541,90.58212,1.385423,0.1039627,0.1009815,1.340755,81.74481,88.48478,
0.0107789,1.346684,0.1087763,-0.04493737,0.07538994,92.80885,90.55672,1.385431,0.1039593,0.1009865,1.335893,81.74803,88.48534,
0.0113195,1.346605,0.108797,-0.04498684,0.0814415,92.77714,90.59132,1.385295,0.1038563,0.1009643,1.345808,81.74966,88.48842,
0.0113519,1.346709,0.1087509,-0.04504216,0.08423676,92.77854,90.60412,1.38526,0.1038697,0.1009691,1.351545,81.75675,88.48499,
0.0105632,1.34665,0.1087351,-0.04503715,0.07732119,92.78699,90.57227,1.385272,0.1039053,0.1009766,1.349987,81.75089,88.49053,
0.0111966,1.346762,0.1086332,-0.0450834,0.09787153,92.793,90.59093,1.385487,0.1037024,0.1011486,1.356597,81.76633,88.47836,
0.0119213,1.34679,0.1086626,-0.04505718,0.08688858,92.77732,90.57924,1.385554,0.1037461,0.1010568,1.356355,81.7625,88.47784,
0.0102092,1.346843,0.1086607,-0.04507041,0.08578721,92.79297,90.58369,1.385384,0.1038817,0.1009496,1.351102,81.76401,88.46426,
0.0115686,1.346737,0.1086765,-0.04508996,0.08979312,92.7873,90.5892,1.385387,0.1038834,0.1009433,1.352599,81.76748,88.46408,
0.0117357,1.346752,0.1086146,-0.04499316,0.08487879,92.78848,90.59041,1.385184,0.1040018,0.100933,1.353526,81.7655,88.46228,
0.0102335,1.346682,0.1086041,-0.04501319,0.07899629,92.7872,90.58407,1.385151,0.1040282,0.1009375,1.350764,81.76226,88.46204,
0.0111951,1.34665,0.1086499,-0.04500496,0.08570183,92.7844,90.59224,1.385255,0.1039569,0.1010116,1.351497,81.76648,88.46386,
0.0125938,1.346709,0.1086017,-0.04500973,0.07670646,92.80408,90.56024,1.385323,0.1040021,0.101037,1.347276,81.75713,88.4561,
0.0109195,1.346578,0.108646,-0.04498684,0.09268741,92.79509,90.51804,1.385319,0.1040157,0.1010354,1.345949,81.75711,88.45934,
0.0114531,1.346796,0.1085957,-0.0449996,0.06406548,92.77382,90.64355,1.385335,0.103931,0.1009631,1.349119,81.75807,88.45274,
0.0120116,1.346755,0.1085653,-0.04500055,0.05627052,92.7058,90.62037,1.385316,0.1040717,0.1008627,1.352322,81.75974,88.45721,
0.0108063,1.346675,0.1086659,-0.04497063,359.8492,92.27543,91.12626,1.385349,0.1040666,0.1007693,1.353504,81.75276,88.45737,
0.0103118,1.346627,0.1086184,-0.04495192,359.5831,91.80444,91.85788,1.385345,0.1040581,0.1007993,1.352674,81.755,88.45866,
0.0099141,1.346543,0.1088058,-0.04506338,359.3756,91.44485,92.37103,1.38531,0.1040607,0.1008673,1.352993,81.75103,88.45864,
0.0101009,1.346522,0.1088442,-0.04520941,0.07746974,91.65596,92.25988,1.385288,0.1040479,0.1008512,1.354481,81.76055,88.45316,
0.0098315,1.346518,0.1087888,-0.0451628,0.3875462,91.73667,92.26874,1.38525,0.1040341,0.1009142,1.350609,81.75638,88.45837,
0.0101803,1.346564,0.1088349,-0.04524004,0.6728199,91.75566,92.29455,1.385237,0.1040519,0.1009089,1.353847,81.75296,88.44574,
0.010895,1.346653,0.1086215,-0.0448041,0.1692557,91.96729,91.87386,1.385254,0.1039335,0.1010275,1.354059,81.75645,88.44557,
0.0110362,1.346707,0.1086827,-0.04493248,359.9691,92.05739,91.69859,1.385378,0.1038753,0.1010029,1.345743,81.75285,88.4399,
0.0113222,1.34706,0.1083557,-0.04495394,0.1521648,92.28857,91.52535,1.385404,0.1038862,0.1010115,1.351659,81.75454,88.43852,
0.0110744,1.346953,0.1085894,-0.04506397,0.0683907,92.56812,90.88728,1.385303,0.1038984,0.1010127,1.346301,81.75594,88.43835,
0.0111137,1.346896,0.1086893,-0.04514241,0.1713629,92.50754,90.86565,1.385332,0.1039399,0.1010157,1.343825,81.75138,88.42978,
0.011285,1.346605,0.1088389,-0.04509878,0.128657,92.27237,91.41813,1.385412,0.103915,0.1009758,1.350196,81.75904,88.43178,
0.0107773,1.346716,0.1087782,-0.04517078,0.1320294,92.26948,91.33916,1.38541,0.1039521,0.1009712,1.351477,81.76114,88.4276,
0.0110469,1.346678,0.1088545,-0.04501045,0.1322599,92.31722,91.31042,1.385448,0.1039745,0.1009696,1.352454,81.76687,88.42956,
0.0115343,1.346859,0.1088191,-0.04505646,0.01377649,92.44483,91.16158,1.38543,0.1040117,0.10095,1.351583,81.76042,88.43096,
0.010911,1.346737,0.1087404,-0.04497457,359.9843,92.57959,90.85955,1.385279,0.1040688,0.1009192,1.352078,81.756,88.4286,
0.0112833,1.346715,0.1086197,-0.04508305,0.009041463,92.54656,90.95486,1.385285,0.1040814,0.1009066,1.34548,81.76187,88.43027,
0.0109349,1.346823,0.1084897,-0.04507947,0.02955935,92.72721,90.72869,1.385265,0.1040006,0.1009712,1.353813,81.7635,88.43324,
0.0113456,1.346842,0.1085713,-0.04507101,359.9428,92.78879,90.43879,1.385353,0.1039769,0.1009995,1.349403,81.76611,88.43287,
0.011326,1.347135,0.1081182,-0.04498577,0.123005,92.67355,90.86765,1.385366,0.1039626,0.1009824,1.356092,81.76623,88.43839,
0.0105796,1.347234,0.1081261,-0.04514873,0.1089484,92.63074,90.94144,1.385326,0.1039349,0.1010137,1.3539,81.76749,88.44585,
0.0113889,1.347006,0.1082973,-0.04504538,0.1246032,92.64572,90.89961,1.385289,0.103936,0.1009722,1.36415,81.77195,88.44016,
0.010821,1.346818,0.1087719,-0.04497921,0.1173922,92.63852,90.93922,1.38528,0.1039228,0.1009758,1.369464,81.77574,88.44331,
0.0121294,1.346796,0.1087669,-0.04501033,0.1462943,92.64526,90.91647,1.385258,0.1039414,0.1009824,1.374397,81.77661,88.43605,
0.0097577,1.34661,0.1087121,-0.04513156,0.1416583,92.64526,90.93029,1.385179,0.1040643,0.1009476,1.370922,81.77761,88.43924,
0.0113776,1.346656,0.1086976,-0.04519415,0.150529,92.64828,90.92664,1.385305,0.1040704,0.1009632,1.365033,81.77833,88.43214,
0.0107798,1.346638,0.108729,-0.04516029,0.155387,92.63651,90.92754,1.385312,0.1040881,0.1009301,1.36633,81.77695,88.43095,
0.0111078,1.346712,0.1087782,-0.04499269,0.1532748,92.6392,90.91146,1.385302,0.104113,0.1009372,1.358638,81.78082,88.42731,
0.0111615,1.346663,0.1088061,-0.04499471,0.1552897,92.64086,90.92197,1.385306,0.1040861,0.1009452,1.361356,81.77679,88.43629,
0.0126818,1.346696,0.1086376,-0.04501724,0.1518421,92.6454,90.91418,1.385315,0.1040359,0.1008837,1.35913,81.77045,88.42368,
0.0098915,1.3468,0.108693,-0.04505241,0.1535411,92.64048,90.91699,1.385369,0.1039887,0.100921,1.352602,81.77663,88.42541,
0.0114566,1.346838,0.1086053,-0.04501069,0.1490349,92.65919,90.91363,1.385387,0.1039569,0.1009717,1.350983,81.77602,88.41997,
0.0115838,1.346864,0.1086405,-0.04501772,0.1455105,92.65298,90.90973,1.385357,0.1039369,0.100958,1.359337,81.77806,88.4277,
0.0117774,1.346954,0.1085394,-0.0450666,0.1539834,92.65563,90.91055,1.385353,0.1039197,0.1009099,1.350662,81.77416,88.41222,
0.0099049,1.346939,0.108499,-0.0450865,0.1545981,92.65637,90.90446,1.38529,0.1039532,0.1009393,1.351331,81.77561,88.41663,
0.0115014,1.346973,0.1084332,-0.04503798,0.1745919,92.66321,90.89252,1.385345,0.1039351,0.100919,1.351984,81.77493,88.41819,
0.0107908,1.346995,0.1084041,-0.04505253,0.1682415,92.66616,90.88861,1.385321,0.103929,0.100893,1.340344,81.77168,88.41057,
0.0111101,1.346898,0.1085513,-0.04505932,0.1621404,92.66068,90.89199,1.38528,0.1038767,0.1008992,1.342301,81.77665,88.41496,
0.0115613,1.347157,0.108254,-0.04508424,0.1743528,92.68049,90.88519,1.385224,0.1039286,0.1008314,1.343744,81.77843,88.41935,
0.011206,1.347052,0.1083505,-0.04500198,0.17319,92.68108,90.89057,1.385225,0.1039541,0.100902,1.350161,81.77937,88.41645,
0.011838,1.347061,0.1084192,-0.04499876,0.1677634,92.68108,90.88602,1.385217,0.1039715,0.1009693,1.349277,81.77697,88.41853,
0.0101419,1.347082,0.1083985,-0.0450269,0.1696109,92.67634,90.8809,1.385282,0.1039658,0.1009722,1.346301,81.77745,88.41048,
0.0113949,1.346635,0.1087271,-0.04507625,0.1757462,92.67175,90.89444,1.385309,0.1039647,0.1009682,1.343468,81.77459,88.41214,
0.0128941,1.346509,0.1088942,-0.04511964,0.1694572,92.67265,90.8918,1.385372,0.1039453,0.1009524,1.339824,81.76549,88.40227,
0.0112169,1.346636,0.1088292,-0.04503655,0.1693275,92.67104,90.88623,1.385262,0.1039447,0.1010277,1.351186,81.77351,88.41598,
0.0104141,1.346612,0.1087872,-0.04497612,0.1737227,92.67035,90.88417,1.385221,0.1041095,0.1010488,1.332482,81.81838,88.4095,
0.0118456,1.34655,0.1088847,-0.04488957,0.1647324,92.66897,90.89017,1.385242,0.1040726,0.1010716,1.426011,81.74422,88.42248,
0.0104426,1.346643,0.1086066,-0.04507351,359.9516,92.72073,90.93233,1.385239,0.1040457,0.1011477,1.372,81.76686,88.42193,
0.0117788,1.346619,0.1084689,-0.04494584,0.3730368,92.6425,90.75814,1.385161,0.1039475,0.1010442,1.347362,81.7811,88.42388,
0.0105228,1.346822,0.1082696,-0.04497159,0.07717945,92.69476,90.93447,1.385261,0.1039885,0.1010616,1.359334,81.78208,88.42013,
0.0116344,1.3469,0.1081749,-0.04489136,0.3036511,92.66702,90.7317,1.385248,0.1039651,0.1010437,1.354768,81.77421,88.42172,
0.0101506,1.346606,0.1084083,-0.04484248,0.1126453,92.65388,90.95694,1.385219,0.1040031,0.1011126,1.360852,81.78034,88.43019,
0.0112862,1.346943,0.1084047,-0.04486263,0.1103793,92.62682,90.90726,1.385221,0.1039911,0.1010755,1.350438,81.77917,88.41923,
0.0120395,1.346416,0.108555,-0.04474115,359.4317,91.75572,91.70328,1.385251,0.1040142,0.1010675,1.35074,81.77919,88.42186,
0.0111557,1.347065,0.1086324,-0.04508734,359.8894,92.43855,91.37809,1.385274,0.1039349,0.1010511,1.355813,81.77225,88.42868,
0.0099601,1.347063,0.1085709,-0.04505873,0.159509,92.49168,91.02883,1.385291,0.1039228,0.1010486,1.358922,81.77755,88.42377,
0.0115134,1.347155,0.1087002,-0.04523778,0.1050057,92.61323,91.02247,1.385372,0.1037567,0.1011499,1.366304,81.78079,88.42611,
0.0114073,1.347077,0.1086283,-0.0451529,0.2299458,92.63079,90.82765,1.385392,0.1037304,0.1011617,1.370895,81.78503,88.42863,
0.0115222,1.346998,0.1085218,-0.04510128,0.008795576,92.56007,90.99702,1.385381,0.1036795,0.1010962,1.37233,81.78539,88.41946,
0.0108313,1.347072,0.1085231,-0.04520249,0.02118725,92.55934,91.01471,1.385352,0.1037416,0.101105,1.364777,81.7886,88.40837,
0.0115437,1.346879,0.1086314,-0.04508984,0.02760421,92.5362,91.02316,1.385335,0.1038005,0.1010751,1.37462,81.7951,88.41092,
0.0104043,1.346844,0.1086699,-0.04511476,0.02964131,92.53056,91.02202,1.385226,0.1039135,0.1010768,1.382559,81.79301,88.40842,
